,Título da Notícia,Tema,URL
996,"
PCC encomendou órgãos de crianças em São Paulo #boato
",brasil,www.boatos.org/brasil/pcc-encomendou-orgaos-de-criancas.html
997,"
Diabo aparece em foto de jovens bebendo cerveja em São Luís #boato
",religiao,www.boatos.org/religiao/diabo-aparece-foto-de-jovens-bebendo.html
998,"
Corpo do papa João Paulo II é retirado do túmulo e está intacto #boato
",religiao,www.boatos.org/religiao/corpo-papa-joao-paulo-ii-intacto.html
999,"
Beber vinagre altera resultado do teste do bafômetro #boato
",brasil,www.boatos.org/brasil/beber-vinagre-teste-bafometro.html
1000,"
Adriano Imperador, viciado em drogas, virou mendigo na praia #boato
",esporte,www.boatos.org/esporte/adriano-imperador-drogas-mendigo.html
1001,"
Teto do shopping Tucuruvi e do shopping RioMar desabou #boato
",brasil,www.boatos.org/brasil/teto-shopping-tucuruvi-riomar-desabou.html
1002,"
7 boatos sobre o “chip da besta” que vocês precisam saber que é mentira
",religiao,www.boatos.org/religiao/7-boatos-sobre-o-chip-da-besta.html
1003,"
Vídeo Estado Islâmico domina a França é vírus que formata celular #boato
",tecnologia,www.boatos.org/tecnologia/estado-islamico-domina-franca-virus.html
1004,"
Caio Castro morreu em acidente de carro hoje #boato
",entretenimento,www.boatos.org/entretenimento/caio-castro-morreu-acidente-carro.html
1005,"
Viaduto em Belo Horizonte está com rachadura enorme e vai cair #boato
",brasil,www.boatos.org/brasil/viaduto-belo-horizonte-rachadura.html
1006,"
Bolsa Família está dando renda extra para beneficiários #boato
",brasil,www.boatos.org/brasil/bolsa-familia-renda-extra.html
1007,"
Donald Trump era presidente dos EUA em De Volta Para o Futuro #boato
",entretenimento,www.boatos.org/entretenimento/de-volta-para-o-futuro-trump-presidente.html
1008,"
Donald Trump menciona Jair Bolsonaro em discurso #boato
",politica,www.boatos.org/politica/donald-trump-jair-bolsonaro-discurso.html
1009,"
Apartamento pegou fogo por causa de carregador de celular ligado #boato
",brasil,www.boatos.org/brasil/apartamento-fogo-carregador-celular.html
1010,"
Maria do Rosário critica PM que matou três assaltantes em SP #boato
",politica,www.boatos.org/politica/maria-rosario-pm-matou-assaltantes.html
1011,"
Roger Moreira, do Ultraje a Rigor, escreveu carta sobre Ditadura #boato
",politica,www.boatos.org/politica/roger-moreira-carta-ditadura.html
1012,"
Bilionário africano matou 20 elefantes em seu aniversário #boato
",mundo,www.boatos.org/mundo/bilionario-africano-matou-20-elefantes.html
1013,"
Sequestradores tiram órgãos de crianças e usam Ecosport e Hilux #boato
",brasil,www.boatos.org/brasil/sequestradores-orgaos-ecosport-hilux.html
1014,"
Temer quer proibir a Bíblia no Brasil em 2017 #boato
",religiao,www.boatos.org/religiao/temer-biblia-no-brasil-em-2017-boato.html
1015,"
WhatsApp está liberando sinal de internet a partir de hoje #boato
",tecnologia,www.boatos.org/tecnologia/whatsapp-liberando-sinal-internet.html
1016,"
Vídeo mostra 700 caminhões abandonados por Eike Batista #boato
",brasil,www.boatos.org/brasil/video-caminhoes-abandonados-eike-batista.html
1017,"
OVNI é visto em Governador Valadares, Recife e danifica avião #boato
",brasil,www.boatos.org/brasil/ovni-governador-valadares-recife.html
1018,"
Maníaco do parque vai ser solto e será bispo na Igreja Universal #boato
",religiao,www.boatos.org/religiao/maniaco-parque-solto-bispo-universal.html
1019,"
Criança morre após usar pula-pula com pipoca e refri no pulmão #boato
",saude,www.boatos.org/saude/crianca-morre-pula-pula-pulmao.html
1020,"
7 boatos que surgiram em áudios no WhatsApp e enganaram muita gente
",tecnologia,www.boatos.org/tecnologia/boatos-surgiram-audios-whatsapp.html
1021,"
Estado Islâmico tomou Quaragosh, cristãos morrem e papa pede oração #boato
",mundo,www.boatos.org/mundo/estado-islamico-qaraqosh-papa-oracao.html
1022,"
Vítima do ebola ressuscita na África e vira zumbi #boato
",mundo,www.boatos.org/mundo/vitima-ebola-ressuscita-zumbi.html
1023,"
Fatura do cartão de crédito de Luciano Huck é divulgada na web #boato
",entretenimento,www.boatos.org/entretenimento/fatura-cartao-credito-luciano-huck.html
1024,"
Tsunami vai atingir Maceió no dia 29 de novembro #boato
",brasil,www.boatos.org/brasil/tsunami-maceio-29-novembro.html
1025,"
Perfume Lovely é veneno disfarçado vendido por colombianas#boato
",brasil,www.boatos.org/brasil/veneno-disfarcado-perfume-mata.html
1026,"
Deputados não votaram projeto de lei da Ficha Limpa #boato
",politica,www.boatos.org/politica/deputados-nao-votaram-ficha-limpa.html
1027,"
Homem que veio de Minas Gerais mata crianças na porta de casa #boato
",brasil,www.boatos.org/brasil/homem-minas-mata-criancas.html
1028,"
Homem troca esposa por sogro em Vila Velha (ES) #boato
",brasil,www.boatos.org/brasil/homem-troca-esposa-por-sogro-boato.html
1029,"
Temer aprova chip obrigatório para brasileiros em 2017 #boato
",religiao,www.boatos.org/religiao/temer-aprova-chip-2017.html
1030,"
TAM está sorteando 2 passagens de avião por causa de 50º aniversário #boato
",brasil,www.boatos.org/brasil/tam-sorteando-passagens-aniversario.html
1031,"
Krista Marie tem uma filha Natalie com câncer e pede sua ajuda #boato
",brasil,www.boatos.org/brasil/krista-marie-filha-cancer.html
1032,"
Papa Francisco virá ao Brasil em 2017 para conhecer congregação #boato
",religiao,www.boatos.org/religiao/papa-francisco-brasil-2017-congregacao.html
1033,"
Porta do inferno aparece na China e anuncia fim dos tempos #boato
",religiao,www.boatos.org/religiao/porta-inferno-aparece-na-china-boato.html
1034,"
Greve geral no Brasil vai acontecer no dia 3 de novembro #boato
",brasil,www.boatos.org/brasil/greve-geral-brasil-3-novembro.html
1035,"
Shopping RioMar, em Recife, vai cair em 25 de dezembro #boato
",brasil,www.boatos.org/brasil/shopping-riomar-recife-vai-cair.html
1036,"
7 histórias falsas de “milagres” que aparecem na internet
",religiao,www.boatos.org/religiao/historias-falsas-milagres-internet.html
1037,"
Professora de 79 anos cria PEC e envia proposta para o governo #boato
",politica,www.boatos.org/politica/professora-cria-pec-governo.html
1038,"
Lei Seca será revogada! É o fim do bafômetro #boato
",brasil,www.boatos.org/brasil/lei-seca-revogada.html
1039,"
Universidades públicas serão extintas por todo o país #boato
",politica,www.boatos.org/politica/universidades-publicas-extintas-pais.html
1040,"
Som de trombetas no céu de Jerusalém anuncia volta de Jesus #boato
",religiao,www.boatos.org/religiao/som-trombetas-jerusalem-jesus.html
1041,"
Inseto causa transtornos com fungos que se espalham pelo corpo #boato
",saude,www.boatos.org/saude/inseto-com-fungos-que-corpo.html
1042,"
Sorteio de iPhone no Facebook para quem curtir, compartilhar e comentar #boato
",tecnologia,www.boatos.org/tecnologia/sorteio-iphone-facebook-compartilhar.html
1043,"
Mulher morre queimada após inseticida explodir perto do fogão #boato
",saude,www.boatos.org/saude/mulher-morre-inseticida-explodir.html
1044,"
Imagem de Virgem Maria é encontrada no Oceano Índico. Milagre! #boato
",religiao,www.boatos.org/religiao/virgem-maria-oceano-indico.html
1045,"
Macacos estão transmitindo vírus mortal; doença é pandemia #boato
",saude,www.boatos.org/saude/macacos-virus-mortal-pandemia.html
1046,"
Gilberto Gil morreu de insuficiência renal em São Paulo #boato
",entretenimento,www.boatos.org/entretenimento/gilberto-gil-morreu-insuficiencia-renal.html
1047,"
Silas Malafaia alerta na TV que Temer vai implantar chip da besta #boato
",brasil,www.boatos.org/brasil/silas-malafaia-temer-chip.html
1048,"
Assaltantes são estuprados por homem gay durante 5 dias #boato
",mundo,www.boatos.org/mundo/assaltantes-estuprados-homem-gay.html
1049,"
Sérgio Moro escreveu texto “quando se tem oportunidade de furtar” #boato
",brasil,www.boatos.org/brasil/sergio-moro-texto-oportunidade-furtar.html
1050,"
Para ler e não cair: 7 promoções falsas que circulam na internet
",brasil,www.boatos.org/brasil/promocoes-falsas-na-internet.html
1051,"
Jean Wyllys pede prisão de professora cristã que recusou kit gay #boato
",politica,www.boatos.org/politica/jean-wyllys-prisao-professora.html
1052,"
Nasa confirma catástrofe no Brasil e faz alerta de tsunami #boato
",ciencia,www.boatos.org/ciencia/nasa-catastrofe-brasil-tsunami.html
1053,"
Campanha Papai Noel dos Correios 2016 já tem 17 milhões de cartas #boato
",brasil,www.boatos.org/brasil/campanha-papai-noel-correios-cartas.html
1054,"
Extra dá vale-presente de R$ 150 grátis #boato
",brasil,www.boatos.org/brasil/extra-vale-presente-gratis.html
1055,"
Pneu vendido em supermercado é barato por estar vencido #boato
",brasil,www.boatos.org/brasil/pneu-supermercado-barato-vencido.html
1056,"
Arroz está infectado com vírus e bactérias e pode matar #boato
",saude,www.boatos.org/saude/arroz-infectado-virus-bacterias.html
1057,"
Pão de Açúcar dá vale-presente de R$ 150 grátis #boato
",brasil,www.boatos.org/brasil/pao-de-acucar-vale-presente.html
1058,"
Boleto falso do IPVA 2017 é mandado por hackers #boato
",brasil,www.boatos.org/brasil/boletos-falsos-ipva-2017-hackers.html
1059,"
Wagner Moura se recusa a interpretar Sérgio Moro em série #Boato
",entretenimento,www.boatos.org/entretenimento/wagner-moura-sergio-moro-serie.html
1060,"
Novo filme da Disney terá beijo gay entre mulheres #boato
",entretenimento,www.boatos.org/entretenimento/filme-disney-beijo-gay-mulheres.html
1061,"
Avião faz pouso forçado na África do Sul por causa de odor de vagina #boato
",mundo,www.boatos.org/mundo/pouso-forcado-odor-vagina.html
1062,"
Michel Temer propõe fim do carnaval no Brasil #boato
",politica,www.boatos.org/politica/michel-temer-fim-carnaval.html
1063,"
Novas câmeras de trânsito multam motoristas com celular e sem cinto #boato
",brasil,www.boatos.org/brasil/cameras-transito-celular-cinto.html
1064,"
Patrick Stewart e Ian Mckellen: atores de Xavier e Magneto se casaram #boato
",entretenimento,www.boatos.org/entretenimento/xavier-magneto-se-casaram.html
1065,"
Alexandre Borges ameaçou se jogar de prédio após divulgação de vídeo #boato
",entretenimento,www.boatos.org/entretenimento/alexandre-borges-jogar-predio.html
1066,"
Não caia nessa! 7 casos falsos de desaparecimento de crianças que circulam na internet
",brasil,www.boatos.org/brasil/casos-desaparecimento-criancas-internet.html
1067,"
Não atenda o telefone (31) 99778-9305! Ele clona celular #boato
",tecnologia,www.boatos.org/tecnologia/nao-atenda-telefone-31-99778-9305.html
1068,"
Papa Francisco diz que Lúcifer é Deus e pai de Cristo #boato
",religiao,www.boatos.org/religiao/papa-francisco-lucifer-deus.html
1069,"
Igreja Candombleia de Deus Ministério Iemanjá chegou ao Brasil #boato
",religiao,www.boatos.org/religiao/igreja-candombleia-deus-iemanja.html
1070,"
Método mostra como usar WhatsApp sem precisar de internet #boato
",tecnologia,www.boatos.org/tecnologia/whatsapp-sem-precisar-de-internet.html
1071,"
Unicef participa de projeto que vende óculos a R$ 49 para crianças #boato
",brasil,www.boatos.org/brasil/unicef-projeto-oculos-r-49-criancas.html
1072,"
Deputados escrevem “Nós Estamos Concertando” em faixa após PEC 241 #boato
",politica,www.boatos.org/politica/deputados-escrevem-concertando-pec.html
1073,"
Encosto de cabeça do carro pode quebrar vidro em emergências #boato
",brasil,www.boatos.org/brasil/encosto-cabeca-carro-quebrar-vidro.html
1074,"
Filha de Chávez tem US$ 4 bi e é a mulher mais rica da Venezuela #boato
",mundo,www.boatos.org/mundo/filha-hugo-chavez-mais-rica.html
1075,"
Jantar de Temer para 400 deputados custou R$ 30 milhões #boato
",politica,www.boatos.org/politica/jantar-de-temer-deputados-custou.html
1076,"
Facebook decidiu ajudar bebê que tem câncer e paga por curtidas e amém #boato
",tecnologia,www.boatos.org/tecnologia/facebook-bebe-cancer-curtidas-amem.html
1077,"
Donald Trump chama imigrantes brasileiros de porcos latinos #boato
",mundo,www.boatos.org/mundo/donald-trump-brasileiros-porcos-latinos.html
1078,"
Professores devem ser pagos por hora, diz especialista ao MEC #boato
",politica,www.boatos.org/politica/mec-professores-pagos-hora.html
1079,"
Fátima Bernardes e William Bonner reatam casamento #boato
",entretenimento,www.boatos.org/entretenimento/fatima-bernardes-william-bonner-reatam.html
1080,"
Bolsonaro é eleito o político mais honesto do mundo #boato
",politica,www.boatos.org/politica/bolsonaro-politico-mais-honesto.html
1081,"
7 boatos sobre Outubro Rosa, câncer de mama e mamografias
",saude,www.boatos.org/saude/7-boatos-outubro-rosa-cancer-mamografias.html
1082,"
Jovem com morte cerebral ressuscita após oração de familiares #boato
",religiao,www.boatos.org/religiao/jovem-morte-cerebral-ressuscita.html
1083,"
Direitos humanos pedem soltura de adolescentes após tortura em GO #boato
",brasil,www.boatos.org/brasil/direitos-humanos-adolescentes-tortura.html
1084,"
Alma sai do corpo de mulher após acidente de moto #boato
",mundo,www.boatos.org/mundo/alma-corpo-mulher-acidente.html
1085,"
Ivete Sangalo é flagrada cheirando cocaína em vídeo #boato
",entretenimento,www.boatos.org/entretenimento/ivete-sangalo-cheirando-cocaina.html
1086,"
Dráuzio Varella alerta que mamografia causa câncer na tireoide #boato
",saude,www.boatos.org/saude/drauzio-varella-mamografia-cancer.html
1087,"
Mãe espancou filha que mordeu seio enquanto mamava #boato
",mundo,www.boatos.org/mundo/mae-espancou-filha-mamava.html
1088,"
Mamografia gratuita no Sesc, Hospital Mário Penna e Santa Isabel #boato
",saude,www.boatos.org/saude/mamografia-sesc-mario-penna-santa-isabel.html
1089,"
Laboratório clandestino de Coca Cola é descoberto no Brasil #boato
",saude,www.boatos.org/saude/laboratorio-clandestino-coca-cola.html
1090,"
Freixo vai nomear Jean Wyllys como secretário de Educação #boato
",politica,www.boatos.org/politica/freixo-jean-wyllys-educacao.html
1091,"
Conta de Lula de R$108 milhões em Luxemburgo é descoberta #boato
",politica,www.boatos.org/politica/conta-lula-de-r108-milhoes-em-luxemburgo.html
1092,"
Freixo disse “quando for assaltado aceite, pois bandido é vítima” #boato
",politica,www.boatos.org/politica/quando-assaltado-aceite-freixo.html
1093,"
7 boatos sobre as eleições municipais que você não deveria acreditar
",politica,www.boatos.org/politica/7-boatos-eleicoes-voce-acreditou.html
1094,"
Vídeo “Dança do Marcelo Careca” é um vírus muito perigoso #boato
",tecnologia,www.boatos.org/tecnologia/video-danca-marcelo-careca-virus.html
1095,"
Gleisi Hoffmann disse “vou esmagar Sérgio Moro” #boato
",politica,www.boatos.org/politica/gleisi-hoffmann-esmagar-moro.html
1096,"
Tim, Claro e Oi fazem aniversário e dão R$ 900 de créditos grátis #boato
",tecnologia,www.boatos.org/tecnologia/tim-claro-oi-creditos-gratis.html
1097,"
Paracetamol P/500 contém vírus machupo, que é mortal #boato
",saude,www.boatos.org/saude/paracetamol-p500-contem-virus-machupo.html
1098,"
William Bonner e Grazi Massafera assumem namoro #boato
",entretenimento,www.boatos.org/entretenimento/william-bonner-grazi-massafera-namoro.html
1099,"
MEC diz que é preciso acabar com regalias de professores #boato
",politica,www.boatos.org/politica/mec-acabar-regalias-professores.html
1100,"
Anna Laura, 10 anos, está desaparecida desde hoje de manhã #boato
",brasil,www.boatos.org/brasil/anna-laura-esta-desaparecida.html
1101,"
Igreja vai exigir certificado de virgindade para mulheres se casarem #boato
",religiao,www.boatos.org/religiao/igreja-certificado-virgindade-casarem.html
1102,"
Palocci comprou Lotus de Senna e colocou carro em apartamento #boato
",politica,www.boatos.org/politica/palocci-lotus-senna-apartamento.html
1103,"
Dilma aparece com faixa presidencial em comício de Jandira #boato
",politica,www.boatos.org/politica/dilma-aparece-faixa-presidencial.html
1104,"
Celso Russomanno fraudou urnas e alterou resultado das eleições #boato
",politica,www.boatos.org/politica/russomanno-fraudou-urnas-eleicoes.html
1105,"
Patrícia, filha do sargento da Marinha, está desaparecida #boato
",brasil,www.boatos.org/brasil/patricia-sargento-marinha-desaparecida.html
1106,"
Aluno agrediu professora com uma tesoura em São Paulo #boato
",brasil,www.boatos.org/brasil/aluno-agrediu-professora-tesoura.html
1107,"
Lula matou o primeiro marido de Marisa Letícia #boato
",brasil,www.boatos.org/brasil/lula-matou-marido-marisa-leticia.html
